No.	CAS	SMILES	Status	Exp activity
1645	N.A.	n1ccc(cc1CC)C(N)=S	Test	0
1646	N.A.	Oc1nc(nc(c1CCCC)C)NCC	Training	0
1647	N.A.	O=C4C=C3CCC2C(CCC1(C)(C2(CCC1(O)(C#C))))C3(C)CC4	Training	0
1648	N.A.	O=C(OC)c1ccc(cc1(OCC))NC(=O)C	Training	0
1649	N.A.	O=C1NC(=O)C(C)(C1)CC	Training	0
1650	N.A.	O=C2NC(c1ccccc1)C(=O)N2CC	Training	0
1651	N.A.	N(=Nc1ccc(N)cc1(N))c2ccc(OCC)cc2	Training	1
1652	N.A.	O=C(O)COCC	Training	0
1653	N.A.	O=C(OCC)Cc2cccc1ccccc12	Training	0
1654	N.A.	N#CC(C(=O)OCC)=C(c1ccccc1)c2ccccc2	Training	0
1655	N.A.	O=C(OCC)CCN(C(=O)C)CCCC	Training	0
1656	N.A.	O=C(OCC)c1cccc(N)c1	Training	1
1657	N.A.	O=C(OCC)CCOCC	Training	0
1658	N.A.	O=C(OCC)c1ccc(cc1)C	Test	0
1659	N.A.	O=[N+]([O-])c1ccc(OP(=O)(OCC)CC)cc1	Training	2
1660	N.A.	O=C(OCC)C1=NN(C(=O)C1)c2ccccc2	Training	0
1661	N.A.	O=C(OCC)c1ccccc1(N)	Test	0
1662	N.A.	O=C(OCC)CC(=O)c1ccccc1	Training	0
1663	N.A.	O=C(OCC)C=Cc1ccccc1	Test	0
1664	N.A.	N#CCC(=O)OCC	Test	0
1665	N.A.	O=C(OCC)CCCCCCCCC	Test	0
1666	N.A.	O=P(OCC)(Cl)Cl	Training	0
1667	N.A.	O=C(OCC)CCCCCCCCCCC	Test	0
1668	N.A.	O=C(OCC)C(O)C	Training	0
1669	N.A.	O=C(OCC)CCCCCCCC=CCC=CCCCCC	Training	0
1670	N.A.	O=S(=O)(OCC)C	Training	0
1671	N.A.	O=C(OCC)Cc1ccccc1	Test	0
1672	N.A.	O=C(OCC(=O)OCC)c1ccccc1(C(=O)OCC)	Training	0
1673	N.A.	O=C(OCC)c1ccccc1(O)	Test	0
1674	N.A.	OCCO	Training	0
1675	N.A.	O=C(O)CN(CC(=O)O)CCN(CC(=O)O)CC(=O)O	Training	0
1676	N.A.	CCCCCCCCCCCCCCCC[N+](C)(C)CC	Test	2
1677	N.A.	OC1C=CC5C4N(C)CCC25(c3c(OC12)c(OCC)ccc3C4)	Test	0
1678	N.A.	O=C(OCC)c1ccc(O)cc1	Test	1
1679	N.A.	CCCC[P+](CC)(CCCC)CCCC	Test	0
1680	N.A.	O=P(O)(O)C(O)(C)P(=O)(O)O	Training	0
1681	N.A.	O=C(O)CN(CC(=O)O)CC(=O)Nc1c(cccc1CC)CC	Test	0
1682	N.A.	Oc1cccc(c1)C(O)CNCC	Test	0
1683	N.A.	O=C(N)C(N1C(=O)CCC1)CC	Training	0
1684	N.A.	n1nc3n(c1C)c2c(cc(CC)s2)C(=NC3)c4ccccc4Cl	Test	1
1685	N.A.	O(c1ccc(cc1)NC(Nc2ccc(OCC)cc2)=S)CC	Training	0
1686	N.A.	O=C(O)CC2(OCCc1c3cccc(c3([nH]c12))CC)CC	Training	0
1687	N.A.	O=C(OCCOCCO)c2ccccc2(Nc1cccc(c1)C(F)(F)F)	Training	0
1688	N.A.	O(c1ccccc1)c2cccc(c2)COCC(c3ccc(OCC)cc3)(C)C	Training	0
1689	N.A.	O=C2c1c(ncn1CCO)N(C(=O)N2C)C	Test	0
1690	N.A.	O=C(OCCn2cnc1c2(C(=O)N(C(=O)N1C)C))C(Oc3ccc(cc3)Cl)(C)C	Training	0
1691	N.A.	O=C(OCC)c1cncn1C(c2ccccc2)C	Training	0
1692	N.A.	O=C5OCC6C(OC1OC2COC(OC2(C(O)C1(O)))C)c3cc7OCOc7(cc3C(c4cc(OC)c(O)c(OC)c4)C56)	Test	0
1693	N.A.	O=S(=O)(c1ccc(cc1)c3cc(cnc3(c2cnc(cc2)C))Cl)C	Training	0
1694	N.A.	n1c(nsc1OCC)C(Cl)(Cl)Cl	Training	0
1695	N.A.	O=C(OC1CC(N(C)C(C)(C)C1)C)C(O)c2ccccc2	Training	0
1696	N.A.	Oc1ccc(cc1(OC))CC=C	Test	0
1697	N.A.	O=C1OC(CC(=O)C(C=C(C)C(O)C(OC)C(=O)C(C)CC(C=CC=CC=C(C)C(OC)CC3OC(O)(C(=O)C(=O)N2CCCCC12)C(C)CC3)C)C)C(C)CC4CCC(OCCO)C(OC)C4	Training	2
1698	N.A.	O=C1C=CC4(C(=C1)C(=C)CC2C4(CCC3(C(=O)CCC23)(C)))(C)	Training	2
1699	N.A.	O=C3N(c1ccc(F)cc1)C(c2ccc(O)cc2)C3CCC(O)c4ccc(F)cc4	Training	0
1700	N.A.	O=C(O)C=2NN(C(=O)C=2(N=Nc1ccc(cc1)S(=O)(=O)O))c3ccc(cc3)S(=O)(=O)O	Training	0
1701	N.A.	O=S(c1ccc(cc1)c3cc(nn3(c2ccc(OC)cc2))C(F)F)C	Training	0
1702	N.A.	O=C3n2c1ccccc1c(c2CCC3Cc4nc[nH]c4C)C	Training	0
1703	N.A.	N#Cc1ccc(cc1)C3n2cncc2CCC3	Training	2
1704	N.A.	O=C(OCC(COC(=O)C)CCn2cnc1cnc(nc12)N)C	Training	0
1705	N.A.	O=S(=O)(N=C(N)CCSCc1nc(N=C(N)N)sc1)N	Training	0
1706	N.A.	O=C2C(=C(N(N2(c1ccccc1))C)CN(C)C(C)Cc3ccccc3)C(C)C	Training	0
1707	N.A.	O=C2Nc1cc(c(cc1N(C2(=O))CP(=O)(O)O)N3CCOCC3)C(F)(F)F	Training	0
1708	N.A.	O=C(O)C5=C(c2cc1OCOc1c(c2)CC)c3ccccc3S(=O)(=O)N5(c4ccccc4C(F)(F)F)	Training	0
1709	N.A.	n1c(csc1NCCc2ccccc2)c3ccccc3	Training	1
1710	N.A.	O=C2NC(C(=O)N1CCCCC1)CC2	Training	0
1711	N.A.	O=S(=O)(c2cccc1cnccc12)N3CCNCCC3	Training	2
1712	N.A.	O=C(OC)NC(=Nc1ccc(cc1(NC(=O)COC))Sc2ccccc2)NC(=O)OC	Training	0
1713	N.A.	N#Cc1cc(ccc1(OCC(C)C))c2nc(c(C(=O)O)s2)C	Training	1
1714	N.A.	O=C(OCC(c1ccccc1)COC(=O)N)N	Training	0
1715	N.A.	O=C(O)Cc1ccc(cc1)c2ccccc2	Test	0
1716	N.A.	O=P(Oc1ccc(c(c1)C)SC)(OCC)NC(C)C	Training	0
1717	N.A.	n1nc(N)n(n1)c2ccccc2	Training	0
1718	N.A.	OC(c1cncnc1)(c2ccc(cc2)Cl)c3ccccc3Cl	Test	2
1719	N.A.	O=C(OC)Nc1nc2cc(ccc2([nH]1))Sc3ccccc3	Training	1
1720	N.A.	N#CC(c1ccccc1)(Cn2ncnc2)CCc3ccc(cc3)Cl	Training	2
1721	N.A.	O=C(O)Cc2ccccc2(Oc1ccc(cc1Cl)Cl)	Training	0
1722	N.A.	O=C(O)C(N)Cc1ccc(cc1)Cl	Training	0
1723	N.A.	O=C(O)Cc2nc(c1ccc(cc1)Cl)sc2	Training	0
1724	N.A.	O=C3c1c(ncn1CCNC(C)Cc2ccccc2)N(C(=O)N3C)C	Training	0
1725	N.A.	O=C(Nc1ccc(O)c(c1Cl)Cl)C2(C)(CCCCC2)	Training	0
1726	N.A.	O=C(Nc1cccc(c1)Cl)NC2=NC(=O)CN2C	Training	1
1727	N.A.	O=C(c1ccc(OC(C(=O)OC(C)C)(C)C)cc1)c2ccc(cc2)Cl	Training	0
1728	N.A.	Oc1ccc(cc1)C3c2cc(O)c(O)c(c2CCNC3)Cl	Training	0
1729	N.A.	O=C(O)C(c2cccc(Oc1ccccc1)c2)C	Training	0
1730	N.A.	O=C(N)C(c1ccccc1)(c2ccccc2)CC[N+]3(C)(CCCCC3)	Training	0
1731	N.A.	N#CC(OC(=O)C1C(C)(C)C1(C)(C))c3cccc(Oc2ccccc2)c3	Training	2
1732	N.A.	O=C1OC3(CN1)(CCN(CCc2ccccc2)CC3)	Training	0
1733	N.A.	O=S(c1ccc(OP(OCC)(OCC)=S)cc1)C	Training	0
1734	N.A.	O=C(N(c1ccccc1)C3CCN(CCc2ccccc2)CC3)CC	Test	0
1735	N.A.	O(c1ccc(c(c1)C)SC)P(OC)(OC)=S	Training	0
1736	N.A.	O=C(Nc1ccccc1)N(C)C	Training	0
1737	N.A.	O=C3N(c1ccccc1)N(c2ccccc2)C(=O)C3CC=C(C)C	Training	1
1738	N.A.	C=1C=CCC=1	Training	0
1739	N.A.	O=C(O)C(c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4)(C)C	Training	0
1740	N.A.	O=C(N)C3Oc1ccc(F)cc1C2(NC(=O)NC2(=O))C3	Training	0
1741	N.A.	O=C1C=CC4(C)(C(N1)CCC2C4(CCC3(C)(C(C(=O)NC(C)(C)C)CCC23)))	Training	0
1742	N.A.	Oc1cc(O)cc(OC)c1	Training	0
1743	N.A.	O=C1C=C(Oc2ccccc12)c3ccccc3	Training	1
1744	N.A.	O=C(OCCN1CCCCC1)c2cccc3C(=O)C(=C(Oc23)c4ccccc4)C	Training	0
1745	N.A.	O=C(NCC1NCCCC1)c2cc(OCC(F)(F)F)ccc2(OCC(F)(F)F)	Training	0
1746	N.A.	O=C(O)C1=CN(c2c(F)c(c(F)cc2(C1(=O)))N3CCN(C)CC3)CCF	Test	0
1747	N.A.	O=C(c1c(O)cc(O)cc1(O))CC	Training	0
1748	N.A.	O=C(NC(CF)C(O)c1ccc(cc1)S(=O)(=O)C)C(Cl)Cl	Training	0
1749	N.A.	O=C1NC(=O)N(C=C1(F))C2OC(CO)C(O)C2	Test	0
1750	N.A.	O=C(N3c1ccccc1Sc2ccc(cc23)C(F)(F)F)CCN(CC)CC	Training	0
1751	N.A.	O=C(c1ccc(F)cc1)CCCN3CCN(c2ccccc2(OC))CC3	Training	0
1752	N.A.	O=C(OCCCC)C(Oc2ccc(Oc1ncc(cc1)C(F)(F)F)cc2)C	Training	2
1753	N.A.	O=[N+]([O-])c2cc(c(c(c2(Nc1ncc(cc1Cl)C(F)(F)F))[N+](=O)[O-])Cl)C(F)(F)F	Training	2
1754	N.A.	O=C(NC(=O)c1c(F)cccc1(F))Nc3ccc(c(Oc2ncc(cc2Cl)C(F)(F)F)c3)Cl	Training	0
1755	N.A.	O=C(Nc1ccc(cc1C)C(F)(C(F)(F)F)C(F)(F)F)c2cccc(c2(C(=O)NC(C)(C)CS(=O)(=O)C))I	Training	0
1756	N.A.	O=C(NS(=O)(=O)c1ccccc1(OC(F)(F)F))N2N=C(OC)N(C2(=O))C	Training	0
1757	N.A.	Fc1ccc(c(F)c1)C(O)(Cn2ncnc2)Cn3ncnc3	Training	0
1758	N.A.	Fc1nc(N)c2ncn(c2(n1))C3OC(CO)C(O)C3(O)	Test	0
1759	N.A.	O=C3C=C2CCC1C4CCC(O)(C(=O)CO)C4(C)(CC(O)C1(F)C2(C)CC3)	Test	1
1760	N.A.	O=C(N(c1ccc(F)cc1)C(C)C)COc2nnc(C(F)(F)F)s2	Training	0
1761	N.A.	O=C(O)c2ccccc2(Nc1cccc(c1)C(F)(F)F)	Test	0
1762	N.A.	O=C(NC(=O)c1c(F)cccc1(F))Nc3ccc(Oc2ccc(cc2Cl)C(F)(F)F)cc3(F)	Training	0
1763	N.A.	O=C3C=C2CCC1C4CCC(O)(C(=O)C)C4(C)(CC(O)C1(F)C2(C)CC3)	Test	1
1764	N.A.	O=C(OCC)c1ncn2c3ccc(F)cc3(C(=O)N(C)Cc12)	Training	0
1765	N.A.	O=C(O)C3=CN2c1c(cc(F)cc1CCC2C)C3(=O)	Training	0
1766	N.A.	O=C1C=CC3(C(=C1)C(F)CC2C4CC(C)C(O)(C(=O)CO)C4(C)(CC(O)C23(F)))(C)	Test	1
1767	N.A.	O=C1C=CC3(C(=C1)C(F)CC2C4CC(C)C(O)(C(=O)COC(=O)C(C)(C)C)C4(C)(CC(O)C23(F)))(C)	Test	1
1768	N.A.	O=S(=O)(Nc1c(F)cccc1(F))c2nc3nc(ccn3(n2))C	Training	0
1769	N.A.	O=C(OCCCCC)COc1cc(c(F)cc1Cl)N2C(=O)C3=C(C2(=O))CCCC3	Training	1
1770	N.A.	O=C1C4=C(C(=O)N1c3cc2c(OCC(=O)N2CC#C)cc3(F))CCCC4	Training	0
1771	N.A.	O=C1C=CC4(C(=C1)C(F)CC3C5CC2OC(OC2(C(=O)CO)C5(C)(CC(O)C34))(C)C)(C)	Test	1
1772	N.A.	O=C(O)c2cccnc2(Nc1cccc(c1C)C(F)(F)F)	Training	1
1773	N.A.	O=C1C=CC4(C(=C1)C(F)CC3C5CC2OC(OC2(C(=O)CO)C5(C)(CC(O)C34(F)))(C)C)(C)	Training	1
1774	N.A.	O=C(OCC(=O)C35(OC(OC5(CC2C4CC(F)C1=CC(=O)C=CC1(C)C4(F)(C(O)CC23(C))))(C)C))C	Test	1
1775	N.A.	O=C(Nc1cccc(c1)C(F)(F)F)N(C)C	Training	0
1776	N.A.	c1ccc3c(c1)c2ccccc2C3	Test	0
1777	N.A.	O=C1C=CC3(C(=C1)C(C)CC2C4CCC(O)(C(=O)C)C4(C)(CC(O)C23(F)))(C)	Test	1
1778	N.A.	O=C3C=C2CCC1C4CCC(O)(C)C4(C)(CC(O)C1(F)C2(C)CC3)	Training	1
1779	N.A.	Fc4ccc2c(N=C(c1ccccc1C2)N3CCN(C)CC3)c4	Training	0
1780	N.A.	O=C(OCC(=O)C3(O)(C(=C)CC2C4CCC1=CC(=O)C=CC1(C)C4(F)(C(O)CC23(C))))C	Training	1
1781	N.A.	O=C1C=CC3(C(=C1)C(F)CC2C4CCC(O)(C(=O)CO)C4(C)(CC(O)C23))(C)	Test	1
1782	N.A.	O=C4C=C3C(F)CC2C5CC1OC(OC1(C(=O)CO)C5(C)(CC(O)C2C3(C)CC4))(C)C	Test	1
1783	N.A.	O=C1N(c3ccc(cc3(C(=NC1)c2ccccc2(F)))Cl)CCN(CC)CC	Training	0
1784	N.A.	O=C(O)C(c1ccc(c(F)c1)c2ccccc2)C	Training	0
1785	N.A.	O=C1C(=CN(C=C1c2cccc(c2)C(F)(F)F)C)c3ccccc3	Training	0
1786	N.A.	O=C2N(c1cccc(c1)C(F)(F)F)CC(CCl)C2Cl	Training	0
1787	N.A.	O=C(NP(=O)(N)N)c1ccc(F)cc1	Training	0
1788	N.A.	O=C(OC3(C(=O)C)(CCC2C4CCC1=CC(=O)CCC1(C)C4(F)(C(O)CC23(C))))C	Test	1
1789	N.A.	O=C(O)COc1nc(F)c(c(N)c1Cl)Cl	Training	0
1790	N.A.	O=C(OC(C)CCCCCC)COc1nc(F)c(c(N)c1Cl)Cl	Training	2
1791	N.A.	FC(F)(F)Oc1ccc(cc1)C(O)(c2cncnc2)C(C)C	Training	0
1792	N.A.	O=C2NCN(c1ccccc1)C25(CCN(CCCC(c3ccc(F)cc3)c4ccc(F)cc4)CC5)	Training	0
1793	N.A.	O=C1C=CC3(C(=C1)C(F)CC2C4CC(C)C(OC(=O)CC)(C(=O)SCF)C4(C)(CC(O)C23(F)))(C)	Training	1
1794	N.A.	Fc1ccc(cc1)C(O)(c2ccccc2(F))Cn3ncnc3	Training	2
1795	N.A.	N#CC(OC(=O)C(Nc1ccc(cc1Cl)C(F)(F)F)C(C)C)c3cccc(Oc2ccccc2)c3	Training	0
1796	N.A.	O=C(O)CC(O)CC(O)C=Cc3c(c1ccc(F)cc1)c2ccccc2n3C(C)C	Test	2
1797	N.A.	FC(F)(F)C(=NOCC1OCCO1)c2ccc(cc2)Cl	Training	0
1798	N.A.	O=C(NS(=O)(=O)C)c2cc(Oc1ccc(cc1Cl)C(F)(F)F)ccc2[N+](=O)[O-]	Training	0
1799	N.A.	O(c1ccccc1)Cc2ccc(cc2)CCCN3CCOCC3	Training	0
1800	N.A.	O(CC)P(CC)(=S)Sc1ccccc1	Training	2
1801	N.A.	O=CNc1ccccc1	Training	0
1802	N.A.	O=CNc1cc(ccc1(O))C(O)CNC(C)Cc2ccc(OC)cc2	Training	0
1803	N.A.	O=C(OC2C(O)C1C(C)(C)CCC(O)C1(C)C3(O)(C(=O)CC(OC23(C))(C=C)C))C	Training	2
1804	N.A.	O=C(N)P(=O)(O)OCC	Training	0
1805	N.A.	O=C(OC1COCC1)NC(Cc2ccccc2)C(OP(=O)(O)O)CN(CC(C)C)S(=O)(=O)c3ccc(N)cc3	Training	0
1806	N.A.	O=C1N(CCS1)P(=O)(OCC)SC(C)CC	Training	0
1807	N.A.	n1p(np(np1(N2CC2)N3CC3)(N4CC4)N5CC5)(N6CCOCC6)N7CC7	Training	0
1808	N.A.	O=C(O)c2ccccc2(C(=O)Nc1c(cccc1C)C)	Training	0
1809	N.A.	O=C(N3c1ccccc1Sc2ccc(cc23)C(F)(F)F)CCN4CCN(C)CC4	Test	0
1810	N.A.	O=C(N3c1ccccc1Sc2ccc(cc23)C(F)(F)F)CCN4CCN(CCO)CC4	Training	0
1811	N.A.	O=C(O)C=CC(=O)O	Training	0
1812	N.A.	O=C2c1[nH]c(nc1N(C(=O)N2C)Cc3occc3)C	Training	1
1813	N.A.	O=C(OC)C(N(C(=O)c1occc1)c2c(cccc2C)C)C	Training	0
1814	N.A.	O=C(O)c1oc2ccc(cc2(c1))Cc3cnccc3	Training	0
1815	N.A.	OCc1occc1	Training	0
1816	N.A.	O=C(O)c2cc(c(cc2(NCc1occc1))Cl)S(=O)(=O)N	Training	0
1817	N.A.	O=C(O)c1ncc(cc1)CCCC	Training	0
1818	N.A.	O=C(O)C(=C1C(OC(=O)C)CC3(C)(C1CC(O)C2C4(C)(CCC(O)C(C)C4(CCC23(C)))))CCC=C(C)C	Training	0
1819	N.A.	O=C(NCCCCN2CCN(c1ccccc1(OC))CC2)c3ccc(cc3)c4ccc(cc4)C(=O)C	Training	0
1820	N.A.	O=C(O)CC1(CN)(CCCCC1)	Training	0
1821	N.A.	O=C(OCC)c1ccc(OC(=O)CCCCCNC(=N)N)cc1	Training	0
1822	N.A.	N#CC(c1cc(OC)c(OC)c(OC)c1)(CCCN(C)CCc2ccc(OC)c(OC)c2)C(C)C	Test	0
1823	N.A.	O=C(C)C2CCC3C4CCC1CC(O)(C)CCC1(C)C4(CCC23(C))	Training	0
1824	N.A.	O=C2NC(=Nc1c2(ncn1COC(CO)CO))N	Training	0
1825	N.A.	O=C(O)C1=CN(c2c(OC)c(c(F)cc2(C1(=O)))N3CCNC(C)C3)C4CC4	Test	0
1826	N.A.	O=C1c3c(O)cc(O)c4C(=O)C(c5cc(O)c2c(c1c(O)cc2C)c5(c34))(C)C	Training	0
1827	N.A.	O=C1N=C(N)C=CN1C2OC(CO)C(O)C2(F)(F)	Training	0
1828	N.A.	O=C(O)C(C)(C)CCCOc1cc(ccc1C)C	Training	0
1829	N.A.	O=C(O)C1=CN(c2nc(c(F)cc2(C1(=O)))N3CC(=NOC)C(CN)C3)C4CC4	Training	0
1830	N.A.	O=C1C(=COc2cc(O)cc(O)c12)c3ccc(O)cc3	Training	1
1831	N.A.	c1cc(ccc1C(c2ccc(cc2)N(C)C)=C3C=CC(C=C3)=[N+](C)C)N(C)C	Training	2
1832	N.A.	O=C(OCC=C(C)CCC=C(C)C)C	Training	0
1833	N.A.	O=C1C=C(O)C(=CN1)Cl	Training	0
1834	N.A.	O=C(OCC(O)CO)c3ccccc3(Nc2ccnc1cc(ccc12)Cl)	Training	1
1835	N.A.	O=C(NN1CC2CCCC2(C1))NS(=O)(=O)c3ccc(cc3)C	Training	0
1836	N.A.	O=C(NC1CCC(C)CC1)NS(=O)(=O)c2ccc(cc2)CCNC(=O)N3C(=O)C(=C(C)C3)CC	Training	0
1837	N.A.	O=C(NC1CCCCC1)NS(=O)(=O)c2ccc(cc2)CCNC(=O)c3ncc(nc3)C	Training	0
1838	N.A.	O=C(NC1CCCCC1)NS(=O)(=O)c2ccc(cc2)CCN4C(=O)c3cc(OC)ccc3C(C4(=O))(C)C	Training	0
1839	N.A.	O=C1OC(CO)C(O)C(O)C1(O)	Training	0
1840	N.A.	O=C(NC1CCCCC1)NS(=O)(=O)c2ccc(cc2)CCNC(=O)c3cc(ccc3(OC))Cl	Training	0
1841	N.A.	O=S(=O)(Nc1nnc(C(C)(C)C)s1)c2ccccc2	Training	0
1842	N.A.	OCC(O)CO	Training	0
1843	N.A.	O=C(OCC(O)CO)CCCCCCC	Test	0
1844	N.A.	O=C(OCC1OC1)C(=C)C	Training	0
1845	N.A.	O=C(O)CNc1ccccc1	Training	0
1846	N.A.	O=C(NN1CCCC1)NS(=O)(=O)c2ccc(cc2)Cl	Training	0
1847	N.A.	O=C(OC1CC[N+](C)(C)C1)C(O)(c2ccccc2)C3CCCC3	Training	0
1848	N.A.	O=C(NC1CCCCC1)NS(=O)(=O)c2ccc(cc2)C	Test	0
1849	N.A.	O=C(O)C4(C)(CCC5(C)(CCC2(C(=CC(=O)C1C3(C)(CCC(O)C(C)(C)C3(CCC12(C))))C5(C4))(C)))	Training	0
1850	N.A.	O=C(O)C7OC(OC1C(OC(C(=O)O)C(O)C1(O))OC3CCC4(C)(C5C(=O)C=C2C6CC(C(=O)O)(C)CCC6(C)(CCC2(C)C5(C)(CCC4(C3(C)(C))))))C(O)C(O)C7(O)	Training	1
1851	N.A.	O=C(NC1CCCCCCC1)NS(=O)(=O)c2ccc(cc2)C	Test	0
1852	N.A.	O=S(=O)(Nc1nnc(CC(C)C)s1)c2ccc(OC)cc2	Training	0
1853	N.A.	OC2(C)(Cc4cc(OC)c(OC)c(OC)c4(c1c(OC)c3OCOc3(cc1CC2(C))))	Training	0
1854	N.A.	O=C(N)CNC(=O)C6N(C(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C1NC(=O)CC1)Cc2cnc[nH]2)Cc4c[nH]c3ccccc34)CO)Cc5ccc(O)cc5)CC(C)C)CCCNC(=N)N)CCC6	Test	0
1855	N.A.	O=C(N)NNC(=O)C6N(C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C1NC(=O)CC1)Cc2nc[nH]c2)Cc4c[nH]c3ccccc34)CO)Cc5ccc(O)cc5)COC(C)(C)C)CC(C)C)CCCNC(=N)N)CCC6	Training	0
1856	N.A.	O=C(NC2CC1N(C)C(CCC1)C2)c3nn(c4ccccc34)C	Training	0
1857	N.A.	O(c1ccccc1(OCCN(CC)CC))C	Training	0
1858	N.A.	OCC(O)COc1ccccc1(OC)	Training	0
1859	N.A.	N=C(N)NCC1OC2(OC1)(CCCCC2)	Training	0
1860	N.A.	O=C(NC(=N)N)Cc1c(cccc1Cl)Cl	Training	0
1861	N.A.	O=[N+]([O-])c1cc(N)ccc1(NCCO)	Training	0
1862	N.A.	O=C4C=C3CCC2C5CC1OC(OC1(C(=O)CCl)C5(C)(CC(O)C2(F)C3(C)CC4))(C)C	Training	1
1863	N.A.	FC(F)(F)c1ccc2c(c1)c3cc(cc(c3(cc2C(O)CCN(CCCC)CCCC))Cl)Cl	Training	0
1864	N.A.	O=C(NN(C(=O)c1ccccc1)C(C)(C)C)c2ccc(cc2)Cl	Training	0
1865	N.A.	O=C(c1ccc(F)cc1)CCCN3CCC(O)(c2ccc(cc2)Cl)CC3	Training	0
1866	N.A.	O=C(O)C(Oc2ccc(Oc1ncc(cc1Cl)C(F)(F)F)cc2)C	Training	2
1867	N.A.	O=C(OC)C(Oc2ccc(Oc1ncc(cc1Cl)C(F)(F)F)cc2)C	Training	0
1868	N.A.	O=C5CC2C(CCC1CC(O)CCC12(C))C6CC4OC3(OCC(C)CC3)C(C)C4C56(C)	Training	0
1869	N.A.	OC(C)(C)CCCC(N)C	Training	0
1870	N.A.	O=C(O)CCCCCC(=O)O	Test	0
1871	N.A.	N#CCCCCCC	Training	0
1872	N.A.	O=C(O)CCCCCC	Training	0
1873	N.A.	NCCCCCCC	Training	0
1874	N.A.	O=C4c5c(O)cc(OC2OC(COC1OC(C)C(O)C(O)C1(O))C(O)C(O)C2(O))cc5(OC(c3ccc(OC)c(O)c3)C4)	Training	0
1875	N.A.	C(C(=C(Cl)Cl)Cl)(=C(Cl)Cl)Cl	Training	0
1876	N.A.	C=1(C(=C(C(C=1Cl)(Cl)Cl)Cl)Cl)Cl	Training	0
1877	N.A.	C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl	Training	0
1878	N.A.	O=C(O)CCCCCCCCCCCCCCC	Training	0
1879	N.A.	n1c(nc(nc1N(C)C)N(C)C)N(C)C	Training	0
1880	N.A.	O=P(N(C)C)(N(C)C)N(C)C	Training	0
1881	N.A.	O=C(N)CCCCC	Training	0
1882	N.A.	N#CCCCCC#N	Training	0
1883	N.A.	O=C(O)CCCCC(=O)O	Training	0
1884	N.A.	O=C(O)CCCCC	Test	0
1885	N.A.	O=C(OCCOCCOCCOCCOC(=O)C(CC)CCCC)C(CC)CCCC	Training	2
1886	N.A.	O=C1N=C(N(C(=O)N1C2CCCCC2)C)N(C)C	Training	0
1887	N.A.	O=C1N=C(O)N(C(=O)C1(C2=CCCCC2)C)C	Training	0
1888	N.A.	OC(c1ccccc1)(CN2CC[N+](C)(C)CC2)C3CCCCC3	Training	0
1889	N.A.	O=C(OCCCCCC)c1ccccc1	Test	0
1890	N.A.	O=C(OCCCCCC)C(=C)C	Training	0
1891	N.A.	O=C(OCCCCCC)c1cnccc1	Test	0
1892	N.A.	O=C(OC(C)CNC1CCCCC1)c2ccccc2	Training	0
1893	N.A.	O=C(NC1CCCCC1)N3C(=O)SC(c2ccc(cc2)Cl)C3C	Training	0
1894	N.A.	O=C(O)CNC(=O)c1ccccc1	Test	0
1895	N.A.	c1ccc(cc1)C(c2ccc(cc2)Cl)N3CCN(C)CCC3	Training	0
1896	N.A.	Oc1ccc(cc1)CCN(C)C	Training	0
1897	N.A.	O=C1C=CC2=C(N1)CC3C=C(C)CC2(N)C3(=CC)	Training	0
1898	N.A.	O=S(=O)(N)c1cc2c(cc1Cl)NCNS2(=O)(=O)	Training	0
1899	N.A.	O=C3C=C2CCC1C4CCC(O)(C(=O)CO)C4(C)(CC(O)C1C2(C)CC3)	Test	1
1900	N.A.	O=C(OCC(=O)C3(O)(CCC2C4CCC1=CC(=O)CCC1(C)C4(C(O)CC23(C))))C	Training	1
1901	N.A.	O=C3C=C2CCC1C4CCC(O)(C(=O)COP(=O)(O)O)C4(C)(CC(O)C1C2(C)CC3)	Test	1
1902	N.A.	O=C(OC3(C(=O)CO)(CCC2C4CCC1=CC(=O)CCC1(C)C4(C(O)CC23(C))))CCCC	Test	1
1903	N.A.	O(c1c3OCOc3(cc2c1CN(C)CC2))C	Training	0
1904	N.A.	O=S(=O)(N)c1cc2c(cc1C(F)(F)F)NCNS2(=O)(=O)	Test	0
1905	N.A.	O=C(Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-])C(O)(C)C	Training	0
1906	N.A.	OCCOCCN1CCN(CC1)C(c2ccccc2)c3ccc(cc3)Cl	Training	0
1907	N.A.	O=C1C=C(ON1)C	Training	0
1908	N.A.	O=C1NC(=O)CN(C1)CC(N2CC(=O)NC(=O)C2)C	Training	0
1909	N.A.	O=C(c1c(nn2ccccc12)C(C)C)C(C)C	Training	0
1910	N.A.	O=S(=O)(Nc1ccc(cc1)C(O)CCCN(CC)CCCCCCC)C	Training	0
1911	N.A.	O=C(OC(C)CC)N1CCCCC1CCO	Training	0
1912	N.A.	O=C1c5ccccc5(C(=O)c2c(O)c4c(c(O)c12)CC(O)(C(=O)C)CC4(OC3OC(C)C(O)C(N)C3))	Training	2
